,S_AIRPORT,D_AIRPORT,S_LAT,S_LON,D_LAT,D_LON,DISTANCE_WGS-84,S_TOTAL_TRAFFIC,S_COST,S_AIRPORT_NAME,S_CITY,S_COUNTRY,D_AIRPORT_NAME,D_CITY,D_COUNTRY
5697,SKG,CIA,40.51969909667969,22.97089958190918,41.7994,12.5949,881.8297072077389,1857.0,2.1058487651545326,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,Ciampino–G. B. Pastine International Airport,Rome,Italy
5698,SKG,CRL,40.51969909667969,22.97089958190918,50.459202,4.45382,1812.3877799112006,1857.0,1.0246151627059554,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,Brussels South Charleroi Airport,Charleroi,Belgium
5699,SKG,FKB,40.51969909667969,22.97089958190918,48.7793998718,8.08049964905,1491.404607673925,1857.0,1.2451349489232686,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany
5700,SKG,GRO,40.51969909667969,22.97089958190918,41.901000977,2.7605500221,1697.9534425493223,1857.0,1.0936695632901947,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,Girona Airport,Gerona,Spain
5701,SKG,HHN,40.51969909667969,22.97089958190918,49.9487,7.26389,1612.6392369075343,1857.0,1.1515284742550742,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,Frankfurt-Hahn Airport,Hahn,Germany
5702,SKG,NRN,40.51969909667969,22.97089958190918,51.6024017334,6.14216995239,1784.4837070543103,1857.0,1.0406371280718467,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,Weeze Airport,Weeze,Germany
5703,SKG,NYO,40.51969909667969,22.97089958190918,58.78860092163086,16.912200927734375,2076.3942633091574,1857.0,0.894338822262248,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,Stockholm Skavsta Airport,Stockholm,Sweden
5704,SKG,PFO,40.51969909667969,22.97089958190918,34.71799850463867,32.48569869995117,1057.3472203369317,1857.0,1.756282103251052,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,Paphos International Airport,Paphos,Cyprus
5705,SKG,PSA,40.51969909667969,22.97089958190918,43.683899,10.3927,1096.884857435469,1857.0,1.6929762384920601,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,Pisa International Airport,Pisa,Italy
5706,SKG,RYG,40.51969909667969,22.97089958190918,59.378817,10.785439,2264.223151588145,1857.0,0.8201488438529059,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,"Moss Airport, Rygge",Rygge,Norway
5707,SKG,STN,40.51969909667969,22.97089958190918,51.8849983215,0.234999999404,2147.292144041674,1857.0,0.864810130821193,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,London Stansted Airport,London,United Kingdom
5708,SKG,WMI,40.51969909667969,22.97089958190918,52.451099,20.6518,1338.0150318535877,1857.0,1.38787678448384,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,Modlin Airport,Warsaw,Poland
5709,SNN,ACE,52.702,-8.92482,28.945499,-13.6052,2666.230510093093,1856.0,0.6961138554877601,Shannon Airport,Shannon,Ireland,Lanzarote Airport,Arrecife,Spain
5710,SNN,ALC,52.702,-8.92482,38.28219985961914,-0.5581560134887695,1728.140218668617,1856.0,1.0739869253375098,Shannon Airport,Shannon,Ireland,Alicante International Airport,Alicante,Spain
5711,SNN,BVA,52.702,-8.92482,49.45439910888672,2.1127800941467285,852.5454697260956,1856.0,2.1770099846947666,Shannon Airport,Shannon,Ireland,Paris Beauvais Tillé Airport,Beauvais,France
5712,SNN,FMM,52.702,-8.92482,47.9888000488,10.2395000458,1455.9467930310893,1856.0,1.2747718590293073,Shannon Airport,Shannon,Ireland,Memmingen Allgau Airport,Memmingen,Germany
5713,SNN,FUE,52.702,-8.92482,28.452699661254883,-13.863800048828123,2723.5628518898666,1856.0,0.6814603153777526,Shannon Airport,Shannon,Ireland,Fuerteventura Airport,Fuerteventura,Spain
5714,SNN,KRK,52.702,-8.92482,50.077702,19.7848,2005.9098822762123,1856.0,0.9252658937468807,Shannon Airport,Shannon,Ireland,Kraków John Paul II International Airport,Krakow,Poland
5715,SNN,LGW,52.702,-8.92482,51.148102,-0.190278,624.8012224259367,1856.0,2.9705447642910277,Shannon Airport,Shannon,Ireland,London Gatwick Airport,London,United Kingdom
5716,SNN,LPL,52.702,-8.92482,53.33359909057617,-2.849720001220703,413.5792862605852,1856.0,4.487652214841785,Shannon Airport,Shannon,Ireland,Liverpool John Lennon Airport,Liverpool,United Kingdom
5717,SNN,NCE,52.702,-8.92482,43.6584014893,7.215869903560001,1559.6177205334156,1856.0,1.1900352089903266,Shannon Airport,Shannon,Ireland,Nice-Côte d'Azur Airport,Nice,France
5718,SNN,PIS,52.702,-8.92482,46.58769989013672,0.3066659867763519,950.9156147015653,1856.0,1.9518030530842483,Shannon Airport,Shannon,Ireland,Poitiers-Biard Airport,Poitiers,France
5719,SNN,PMI,52.702,-8.92482,39.551700592,2.73881006241,1712.4509801472084,1856.0,1.0838266446847147,Shannon Airport,Shannon,Ireland,Palma De Mallorca Airport,Palma de Mallorca,Spain
5720,SNN,STN,52.702,-8.92482,51.8849983215,0.234999999404,631.0893246439122,1856.0,2.940946594283203,Shannon Airport,Shannon,Ireland,London Stansted Airport,London,United Kingdom
5721,SNN,SXF,52.702,-8.92482,52.380001,13.5225,1517.2303521528368,1856.0,1.2232816179603014,Shannon Airport,Shannon,Ireland,Berlin-Schönefeld Airport,Berlin,Germany
5722,SNN,TFS,52.702,-8.92482,28.044500351,-16.5725002289,2810.3001370885636,1856.0,0.6604276801277151,Shannon Airport,Shannon,Ireland,Tenerife South Airport,Tenerife,Spain
5723,SNN,WMI,52.702,-8.92482,52.451099,20.6518,1991.101109576155,1856.0,0.9321475394060154,Shannon Airport,Shannon,Ireland,Modlin Airport,Warsaw,Poland
5724,SNN,WRO,52.702,-8.92482,51.1026992798,16.885799408,1775.7153154724033,1856.0,1.0452125877543823,Shannon Airport,Shannon,Ireland,Copernicus Wrocław Airport,Wroclaw,Poland
5725,STN,AAR,51.8849983215,0.234999999404,56.2999992371,10.619000434899998,837.10741061396,1857.0,2.2183533157806115,London Stansted Airport,London,United Kingdom,Aarhus Airport,Aarhus,Denmark
5726,STN,ACE,51.8849983215,0.234999999404,28.945499,-13.6052,2794.042373885702,1857.0,0.6646284313209796,London Stansted Airport,London,United Kingdom,Lanzarote Airport,Arrecife,Spain
5727,STN,AGP,51.8849983215,0.234999999404,36.67490005493164,-4.499110221862793,1730.9002813506768,1857.0,1.0728520989960921,London Stansted Airport,London,United Kingdom,Málaga Airport,Malaga,Spain
5728,STN,AHO,51.8849983215,0.234999999404,40.632099,8.29077,1394.5258108025162,1857.0,1.3316354459809827,London Stansted Airport,London,United Kingdom,Alghero-Fertilia Airport,Alghero,Italy
5729,STN,ALC,51.8849983215,0.234999999404,38.28219985961914,-0.5581560134887695,1512.990555634656,1857.0,1.227370516679162,London Stansted Airport,London,United Kingdom,Alicante International Airport,Alicante,Spain
5730,STN,AOI,51.8849983215,0.234999999404,43.616299,13.3623,1343.1324499252669,1857.0,1.3825888877179053,London Stansted Airport,London,United Kingdom,Ancona Falconara Airport,Ancona,Italy
5731,STN,ATH,51.8849983215,0.234999999404,37.9364013672,23.9444999695,2411.2511935295083,1857.0,0.7701395876892386,London Stansted Airport,London,United Kingdom,Eleftherios Venizelos International Airport,Athens,Greece
5732,STN,BCN,51.8849983215,0.234999999404,41.2971,2.07846,1185.3225229901032,1857.0,1.5666622071058924,London Stansted Airport,London,United Kingdom,Barcelona International Airport,Barcelona,Spain
5733,STN,BDS,51.8849983215,0.234999999404,40.6576,17.947001,1840.704335867755,1857.0,1.0088529503705237,London Stansted Airport,London,United Kingdom,Brindisi – Salento Airport,Brindisi,Italy
5734,STN,BGY,51.8849983215,0.234999999404,45.673901,9.70417,978.9985271108046,1857.0,1.8968363573337856,London Stansted Airport,London,United Kingdom,Il Caravaggio International Airport,Bergamo,Italy
5735,STN,BIQ,51.8849983215,0.234999999404,43.4683333,-1.5311111,945.0697719644494,1857.0,1.9649342885446288,London Stansted Airport,London,United Kingdom,Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne,France
5736,STN,BLL,51.8849983215,0.234999999404,55.7402992249,9.15178012848,726.4909717139595,1857.0,2.556122611708318,London Stansted Airport,London,United Kingdom,Billund Airport,Billund,Denmark
5737,STN,BLQ,51.8849983215,0.234999999404,44.5354,11.2887,1156.3760411791977,1857.0,1.6058789994527656,London Stansted Airport,London,United Kingdom,Bologna Guglielmo Marconi Airport,Bologna,Italy
5738,STN,BOD,51.8849983215,0.234999999404,44.8283004761,-0.715556025505,787.8209479270815,1857.0,2.3571345810061892,London Stansted Airport,London,United Kingdom,Bordeaux-Mérignac Airport,Bordeaux,France
5739,STN,BRE,51.8849983215,0.234999999404,53.0475006104,8.78666973114,595.0219070180922,1857.0,3.1208934966885784,London Stansted Airport,London,United Kingdom,Bremen Airport,Bremen,Germany
5740,STN,BRI,51.8849983215,0.234999999404,41.138901,16.760599,1734.6677601209142,1857.0,1.070522000057555,London Stansted Airport,London,United Kingdom,Bari Karol Wojtyła Airport,Bari,Italy
5741,STN,BRQ,51.8849983215,0.234999999404,49.15129852294922,16.694400787353516,1203.3940074946672,1857.0,1.5431354888213777,London Stansted Airport,London,United Kingdom,Brno-Tuřany Airport,Brno,Czech Republic
5742,STN,BSL,51.8849983215,0.234999999404,47.59,7.5291667,709.7762796008249,1857.0,2.616317357131699,London Stansted Airport,London,United Kingdom,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France
5743,STN,BTS,51.8849983215,0.234999999404,48.17020034790039,17.21269989013672,1281.2401143892575,1857.0,1.449377036470011,London Stansted Airport,London,United Kingdom,M. R. Štefánik Airport,Bratislava,Slovakia
5744,STN,BUD,51.8849983215,0.234999999404,47.42976,19.261093,1455.2500874142224,1857.0,1.2760693272313293,London Stansted Airport,London,United Kingdom,Budapest Liszt Ferenc International Airport,Budapest,Hungary
5745,STN,BVE,51.8849983215,0.234999999404,45.039722,1.485556,766.7548312311887,1857.0,2.4218954017129435,London Stansted Airport,London,United Kingdom,Brive Souillac Airport,Brive,France
5746,STN,BZG,51.8849983215,0.234999999404,53.0968017578,17.9776992798,1209.5241466380976,1857.0,1.535314532712371,London Stansted Airport,London,United Kingdom,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland
5747,STN,CCF,51.8849983215,0.234999999404,43.21599960327149,2.3063199520111084,976.2501934057073,1857.0,1.9021763197011459,London Stansted Airport,London,United Kingdom,Carcassonne Airport,Carcassonne,France
5748,STN,CFU,51.8849983215,0.234999999404,39.601898193359375,19.911699295043945,2039.4126863277193,1857.0,0.9105562657569902,London Stansted Airport,London,United Kingdom,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece
5749,STN,CHQ,51.8849983215,0.234999999404,35.531700134277344,24.14970016479492,2625.9685832919163,1857.0,0.7071676378062617,London Stansted Airport,London,United Kingdom,Chania International Airport,Chania,Greece
5750,STN,CIA,51.8849983215,0.234999999404,41.7994,12.5949,1460.8091069960828,1857.0,1.27121332356602,London Stansted Airport,London,United Kingdom,Ciampino–G. B. Pastine International Airport,Rome,Italy
5751,STN,CIY,51.8849983215,0.234999999404,36.994601,14.607182,2003.7036879366121,1857.0,0.9267837411190845,London Stansted Airport,London,United Kingdom,Comiso Airport,Comiso,Italy
5752,STN,DNR,51.8849983215,0.234999999404,48.58769989013672,-2.0799601078033447,402.1878578761954,1857.0,4.617245308712518,London Stansted Airport,London,United Kingdom,Dinard-Pleurtuit-Saint-Malo Airport,Dinard,France
5753,STN,DTM,51.8849983215,0.234999999404,51.51829910279999,7.61223983765,511.4233141545192,1857.0,3.631042912210557,London Stansted Airport,London,United Kingdom,Dortmund Airport,Dortmund,Germany
5754,STN,DUB,51.8849983215,0.234999999404,53.421299,-6.27007,472.0394559734352,1857.0,3.9339931789610945,London Stansted Airport,London,United Kingdom,Dublin Airport,Dublin,Ireland
5755,STN,EFL,51.8849983215,0.234999999404,38.12009811401367,20.5004997253418,2197.7949959724497,1857.0,0.8449377687195709,London Stansted Airport,London,United Kingdom,Kefallinia Airport,Keffallinia,Greece
5756,STN,EGC,51.8849983215,0.234999999404,44.82529830932617,0.5186110138893127,785.2976061918405,1857.0,2.364708596280062,London Stansted Airport,London,United Kingdom,Bergerac-Roumanière Airport,Bergerac,France
5757,STN,EIN,51.8849983215,0.234999999404,51.4500999451,5.37452983856,358.78096575178773,1857.0,5.175859862322551,London Stansted Airport,London,United Kingdom,Eindhoven Airport,Eindhoven,Netherlands
5758,STN,FAO,51.8849983215,0.234999999404,37.0144004822,-7.96590995789,1773.967102217601,1857.0,1.046806334615,London Stansted Airport,London,United Kingdom,Faro Airport,Faro,Portugal
5759,STN,FEZ,51.8849983215,0.234999999404,33.9272994995,-4.977960109709999,2038.5368385518989,1857.0,0.9109474819788609,London Stansted Airport,London,United Kingdom,Saïss Airport,Fes,Morocco
5760,STN,FKB,51.8849983215,0.234999999404,48.7793998718,8.08049964905,656.2592138571101,1857.0,2.829674556621664,London Stansted Airport,London,United Kingdom,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany
5761,STN,FMM,51.8849983215,0.234999999404,47.9888000488,10.2395000458,837.7540591306752,1857.0,2.216641005508205,London Stansted Airport,London,United Kingdom,Memmingen Allgau Airport,Memmingen,Germany
5762,STN,FUE,51.8849983215,0.234999999404,28.452699661254883,-13.863800048828123,2854.042445267809,1857.0,0.6506560556164919,London Stansted Airport,London,United Kingdom,Fuerteventura Airport,Fuerteventura,Spain
5763,STN,GDN,51.8849983215,0.234999999404,54.37760162353516,18.46619987487793,1247.5912248159707,1857.0,1.4884683084188266,London Stansted Airport,London,United Kingdom,Gdańsk Lech Wałęsa Airport,Gdansk,Poland
5764,STN,GOA,51.8849983215,0.234999999404,44.4133,8.8375,1047.2762143859538,1857.0,1.7731711791896363,London Stansted Airport,London,United Kingdom,Genoa Cristoforo Colombo Airport,Genoa,Italy
5765,STN,GRO,51.8849983215,0.234999999404,41.901000977,2.7605500221,1126.2846980699578,1857.0,1.6487838316388586,London Stansted Airport,London,United Kingdom,Girona Airport,Gerona,Spain
5766,STN,GSE,51.8849983215,0.234999999404,57.7747,11.8704,992.0854640340613,1857.0,1.871814543526306,London Stansted Airport,London,United Kingdom,Gothenburg City Airport,Gothenborg,Sweden
5767,STN,HAU,51.8849983215,0.234999999404,59.34529876709,5.2083601951599,887.1349428357618,1857.0,2.093255389156498,London Stansted Airport,London,United Kingdom,Haugesund Airport,Haugesund,Norway
5768,STN,HHN,51.8849983215,0.234999999404,49.9487,7.26389,538.8987790602937,1857.0,3.445916138904878,London Stansted Airport,London,United Kingdom,Frankfurt-Hahn Airport,Hahn,Germany
5769,STN,IBZ,51.8849983215,0.234999999404,38.8728981018,1.3731199502899998,1448.8503838480297,1857.0,1.2817058411980111,London Stansted Airport,London,United Kingdom,Ibiza Airport,Ibiza,Spain
5770,STN,KGS,51.8849983215,0.234999999404,36.79330062866211,27.091699600219727,2693.5309932578684,1857.0,0.6894296017562913,London Stansted Airport,London,United Kingdom,Kos Airport,Kos,Greece
5771,STN,KIR,51.8849983215,0.234999999404,52.18090057373047,-9.52377986907959,670.0229041316818,1857.0,2.7715470449574924,London Stansted Airport,London,United Kingdom,Kerry Airport,Kerry,Ireland
5772,STN,KRK,51.8849983215,0.234999999404,50.077702,19.7848,1383.2379519029553,1857.0,1.3425022046606503,London Stansted Airport,London,United Kingdom,Kraków John Paul II International Airport,Krakow,Poland
5773,STN,KTW,51.8849983215,0.234999999404,50.4743,19.08,1323.2939024336345,1857.0,1.4033163733202736,London Stansted Airport,London,United Kingdom,Katowice International Airport,Katowice,Poland
5774,STN,KUN,51.8849983215,0.234999999404,54.96390151977539,24.084800720214844,1613.6158475552463,1857.0,1.1508315333005061,London Stansted Airport,London,United Kingdom,Kaunas International Airport,Kaunas,Lithuania
5775,STN,LDE,51.8849983215,0.234999999404,43.1786994934082,-0.0064389999024569,968.1445289440088,1857.0,1.918102044149853,London Stansted Airport,London,United Kingdom,Tarbes-Lourdes-Pyrénées Airport,Tarbes,France
5776,STN,LDY,51.8849983215,0.234999999404,55.04280090332031,-7.161109924316406,603.486793965744,1857.0,3.0771178732792777,London Stansted Airport,London,United Kingdom,City of Derry Airport,Londonderry,United Kingdom
5777,STN,LEI,51.8849983215,0.234999999404,36.84389877319336,-2.3701000213623047,1683.924210319889,1857.0,1.1027812229430638,London Stansted Airport,London,United Kingdom,Almería International Airport,Almeria,Spain
5778,STN,LEJ,51.8849983215,0.234999999404,51.423889,12.236389,831.1993701286763,1857.0,2.2341210385091146,London Stansted Airport,London,United Kingdom,Leipzig/Halle Airport,Leipzig,Germany
5779,STN,LIG,51.8849983215,0.234999999404,45.86280059814453,1.1794400215148926,673.2692013257033,1857.0,2.758183496799597,London Stansted Airport,London,United Kingdom,Limoges Airport,Limoges,France
5780,STN,LIS,51.8849983215,0.234999999404,38.7813,-9.13592,1627.9565833334107,1857.0,1.1406938115005494,London Stansted Airport,London,United Kingdom,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal
5781,STN,LNZ,51.8849983215,0.234999999404,48.2332,14.1875,1076.3451354011777,1857.0,1.7252830332232187,London Stansted Airport,London,United Kingdom,Linz Hörsching Airport,Linz,Austria
5782,STN,LPA,51.8849983215,0.234999999404,27.931900024414062,-15.38659954071045,2961.74675723289,1857.0,0.626994862226156,London Stansted Airport,London,United Kingdom,Gran Canaria Airport,Gran Canaria,Spain
5783,STN,LRH,51.8849983215,0.234999999404,46.17919921875,-1.1952799558639526,643.0696362965515,1857.0,2.8877121468438367,London Stansted Airport,London,United Kingdom,La Rochelle-Île de Ré Airport,La Rochelle,France
5784,STN,LUZ,51.8849983215,0.234999999404,51.240278,22.713611,1554.2314536851788,1857.0,1.1948027403492179,London Stansted Airport,London,United Kingdom,Lublin Airport,Lublin,Poland
5785,STN,MAD,51.8849983215,0.234999999404,40.471926,-3.56264,1301.5912489724785,1857.0,1.4267151853287126,London Stansted Airport,London,United Kingdom,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain
5786,STN,MJV,51.8849983215,0.234999999404,37.775001525878906,-0.8123890161514282,1570.1652838299212,1857.0,1.1826780397732628,London Stansted Airport,London,United Kingdom,San Javier Airport,Murcia,Spain
5787,STN,MLA,51.8849983215,0.234999999404,35.857498,14.4775,2108.5991081672264,1857.0,0.8806794960726727,London Stansted Airport,London,United Kingdom,Malta International Airport,Malta,Malta
5788,STN,MMX,51.8849983215,0.234999999404,55.536305364,13.3761978149,956.1649754037087,1857.0,1.9421334683546045,London Stansted Airport,London,United Kingdom,Malmö Sturup Airport,Malmoe,Sweden
5789,STN,MRS,51.8849983215,0.234999999404,43.439271922,5.22142410278,1010.3582860334503,1857.0,1.8379618652808472,London Stansted Airport,London,United Kingdom,Marseille Provence Airport,Marseille,France
5790,STN,NOC,51.8849983215,0.234999999404,53.910301208496094,-8.818490028381348,649.0500724440385,1857.0,2.8611043721285645,London Stansted Airport,London,United Kingdom,Ireland West Knock Airport,Connaught,Ireland
5791,STN,NRN,51.8849983215,0.234999999404,51.6024017334,6.14216995239,409.1016970969319,1857.0,4.539213631176908,London Stansted Airport,London,United Kingdom,Weeze Airport,Weeze,Germany
5792,STN,NUE,51.8849983215,0.234999999404,49.498699,11.078056,809.9364158323261,1857.0,2.2927725728835955,London Stansted Airport,London,United Kingdom,Nuremberg Airport,Nuernberg,Germany
5793,STN,NYO,51.8849983215,0.234999999404,58.78860092163086,16.912200927734375,1302.0990652299834,1857.0,1.426158769011947,London Stansted Airport,London,United Kingdom,Stockholm Skavsta Airport,Stockholm,Sweden
5794,STN,OPO,51.8849983215,0.234999999404,41.2481002808,-8.68138980865,1363.4839525637692,1857.0,1.361952222839344,London Stansted Airport,London,United Kingdom,Francisco de Sá Carneiro Airport,Porto,Portugal
5795,STN,ORK,51.8849983215,0.234999999404,51.84130096435547,-8.491109848022461,600.7775566957639,1857.0,3.090994294482928,London Stansted Airport,London,United Kingdom,Cork Airport,Cork,Ireland
5796,STN,OSI,51.8849983215,0.234999999404,45.46269989013672,18.810199737548828,1537.1175376953715,1857.0,1.20810540148038,London Stansted Airport,London,United Kingdom,Osijek Airport,Osijek,Croatia
5797,STN,OSR,51.8849983215,0.234999999404,49.6963005065918,18.111099243164062,1280.3609017856288,1857.0,1.4503723109712061,London Stansted Airport,London,United Kingdom,Ostrava Leos Janáček Airport,Ostrava,Czech Republic
5798,STN,OTP,51.8849983215,0.234999999404,44.5711111,26.085,2071.4946085560946,1857.0,0.8964541796680779,London Stansted Airport,London,United Kingdom,Henri Coandă International Airport,Bucharest,Romania
5799,STN,PDV,51.8849983215,0.234999999404,42.067799,24.8508,2152.2242572607706,1857.0,0.8628283013422982,London Stansted Airport,London,United Kingdom,Plovdiv International Airport,Plovdiv,Bulgaria
5800,STN,PEG,51.8849983215,0.234999999404,43.095901,12.5132,1342.193290865415,1857.0,1.3835563123718564,London Stansted Airport,London,United Kingdom,Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy
5801,STN,PFO,51.8849983215,0.234999999404,34.71799850463867,32.48569869995117,3195.4180394481978,1857.0,0.5811446192876463,London Stansted Airport,London,United Kingdom,Paphos International Airport,Paphos,Cyprus
5802,STN,PGF,51.8849983215,0.234999999404,42.74039840698242,2.8706700801849365,1035.8282303992987,1857.0,1.7927682848382593,London Stansted Airport,London,United Kingdom,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,France
5803,STN,PIS,51.8849983215,0.234999999404,46.58769989013672,0.3066659867763519,589.1578600889105,1857.0,3.151956590581271,London Stansted Airport,London,United Kingdom,Poitiers-Biard Airport,Poitiers,France
5804,STN,PMF,51.8849983215,0.234999999404,44.824501,10.2964,1080.8525281815776,1857.0,1.7180882234917008,London Stansted Airport,London,United Kingdom,Parma Airport,Parma,Italy
5805,STN,PMI,51.8849983215,0.234999999404,39.551700592,2.73881006241,1384.3623375563373,1857.0,1.3414118180056516,London Stansted Airport,London,United Kingdom,Palma De Mallorca Airport,Palma de Mallorca,Spain
5806,STN,PMO,51.8849983215,0.234999999404,38.175999,13.091,1823.6298183164427,1857.0,1.0182987694916967,London Stansted Airport,London,United Kingdom,Falcone–Borsellino Airport,Palermo,Italy
5807,STN,POZ,51.8849983215,0.234999999404,52.4210014343,16.8262996674,1134.6324967121147,1857.0,1.6366532823457183,London Stansted Airport,London,United Kingdom,Poznań-Ławica Airport,Poznan,Poland
5808,STN,PRG,51.8849983215,0.234999999404,50.1008,14.26,1002.8033241141683,1857.0,1.8518087797927785,London Stansted Airport,London,United Kingdom,Václav Havel Airport Prague,Prague,Czech Republic
5809,STN,PSA,51.8849983215,0.234999999404,43.683899,10.3927,1185.5004432183998,1857.0,1.5664270820166135,London Stansted Airport,London,United Kingdom,Pisa International Airport,Pisa,Italy
5810,STN,PSR,51.8849983215,0.234999999404,42.431702,14.1811,1486.1110972048095,1857.0,1.2495701051508104,London Stansted Airport,London,United Kingdom,Pescara International Airport,Pescara,Italy
5811,STN,PUY,51.8849983215,0.234999999404,44.89350128173828,13.922200202941896,1274.0241188021128,1857.0,1.4575862203817804,London Stansted Airport,London,United Kingdom,Pula Airport,Pula,Croatia
5812,STN,RAK,51.8849983215,0.234999999404,31.6068992615,-8.03629970551,2351.3527335297163,1857.0,0.7897581564516599,London Stansted Airport,London,United Kingdom,Menara Airport,Marrakech,Morocco
5813,STN,RBA,51.8849983215,0.234999999404,34.051498,-6.75152,2059.1788941032846,1857.0,0.9018157700225808,London Stansted Airport,London,United Kingdom,Rabat-Salé Airport,Rabat,Morocco
5814,STN,RDZ,51.8849983215,0.234999999404,44.407901763916016,2.4826700687408447,847.9457225330651,1857.0,2.1899986645991807,London Stansted Airport,London,United Kingdom,Rodez-Marcillac Airport,Rodez,France
5815,STN,REU,51.8849983215,0.234999999404,41.14739990234375,1.1671700477600098,1195.719287013485,1857.0,1.5530400991006656,London Stansted Airport,London,United Kingdom,Reus Air Base,Reus,Spain
5816,STN,RHO,51.8849983215,0.234999999404,36.405399322509766,28.086200714111328,2785.719616014901,1857.0,0.6666141090884528,London Stansted Airport,London,United Kingdom,Diagoras Airport,Rhodos,Greece
5817,STN,RIX,51.8849983215,0.234999999404,56.92359924316406,23.971099853515625,1630.1764188912314,1857.0,1.13914051171409,London Stansted Airport,London,United Kingdom,Riga International Airport,Riga,Latvia
5818,STN,RYG,51.8849983215,0.234999999404,59.378817,10.785439,1064.0229504874687,1857.0,1.7452631065422404,London Stansted Airport,London,United Kingdom,"Moss Airport, Rygge",Rygge,Norway
5819,STN,RZE,51.8849983215,0.234999999404,50.1100006104,22.0189990997,1536.083300450496,1857.0,1.2089188128374204,London Stansted Airport,London,United Kingdom,Rzeszów-Jasionka Airport,Rzeszow,Poland
5820,STN,SCQ,51.8849983215,0.234999999404,42.89630126953125,-8.415140151977539,1191.9680512944808,1857.0,1.557927662560496,London Stansted Airport,London,United Kingdom,Santiago de Compostela Airport,Santiago,Spain
5821,STN,SDR,51.8849983215,0.234999999404,43.42710113525391,-3.82000994682312,988.0785781830012,1857.0,1.8794051819389475,London Stansted Airport,London,United Kingdom,Santander Airport,Santander,Spain
5822,STN,SFT,51.8849983215,0.234999999404,64.62480163574219,21.07690048217773,1855.9004708772056,1857.0,1.0005924504789174,London Stansted Airport,London,United Kingdom,Skellefteå Airport,Skelleftea,Sweden
5823,STN,SKG,51.8849983215,0.234999999404,40.51969909667969,22.97089958190918,2147.292144041674,1857.0,0.864810130821193,London Stansted Airport,London,United Kingdom,Thessaloniki Macedonia International Airport,Thessaloniki,Greece
5824,STN,SNN,51.8849983215,0.234999999404,52.702,-8.92482,631.0893246439122,1857.0,2.942531156025812,London Stansted Airport,London,United Kingdom,Shannon Airport,Shannon,Ireland
5825,STN,SUF,51.8849983215,0.234999999404,38.905399,16.2423,1902.431470269498,1857.0,0.9761192605465772,London Stansted Airport,London,United Kingdom,Lamezia Terme Airport,Lamezia,Italy
5826,STN,SVQ,51.8849983215,0.234999999404,37.417999267578125,-5.8931097984313965,1678.0201952097684,1857.0,1.1066612936490061,London Stansted Airport,London,United Kingdom,Sevilla Airport,Sevilla,Spain
5827,STN,SXB,51.8849983215,0.234999999404,48.53829956054688,7.628230094909668,645.3148376881007,1857.0,2.877665120258,London Stansted Airport,London,United Kingdom,Strasbourg Airport,Strasbourg,France
5828,STN,SXF,51.8849983215,0.234999999404,52.380001,13.5225,910.2407619856997,1857.0,2.0401195788561868,London Stansted Airport,London,United Kingdom,Berlin-Schönefeld Airport,Berlin,Germany
5829,STN,SZG,51.8849983215,0.234999999404,47.7933006287,13.0043001175,1023.2054522745672,1857.0,1.814884777902544,London Stansted Airport,London,United Kingdom,Salzburg Airport,Salzburg,Austria
5830,STN,SZZ,51.8849983215,0.234999999404,53.584701538100006,14.9021997452,1006.7235492183481,1857.0,1.8445977561981473,London Stansted Airport,London,United Kingdom,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland
5831,STN,TFS,51.8849983215,0.234999999404,28.044500351,-16.5725002289,2994.98165978091,1857.0,0.6200371858490259,London Stansted Airport,London,United Kingdom,Tenerife South Airport,Tenerife,Spain
5832,STN,TGD,51.8849983215,0.234999999404,42.359402,19.2519,1781.0161872868202,1857.0,1.0426631791757786,London Stansted Airport,London,United Kingdom,Podgorica Airport,Podgorica,Montenegro
5833,STN,TLL,51.8849983215,0.234999999404,59.41329956049999,24.8327999115,1746.4268708284326,1857.0,1.0633139188468372,London Stansted Airport,London,United Kingdom,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia
